loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], baroAlt, gyroADC[0], gyroADC[1], gyroADC[2], gyroUnfilt[0], gyroUnfilt[1], gyroUnfilt[2], accSmooth[0], accSmooth[1], accSmooth[2], imuQuaternion[0], imuQuaternion[1], imuQuaternion[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 8126750, -50, -12,   2,  -1,  -2,  -1, -23, -25,   0,   0,   0,   0,   0,   0, 1630,   0,   0,   0, 657,   0,   5,   5,   2,   8,  -9,   3,   0,   0, -382,   5,  -6,  -4, 1702, 1781, 1561, 1633, 0, 0, IDLE, 0, 0
19190, 10525500, -18,  -3,  -6, -11,   5,   3, -1732, -10,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 673,   2,   6, 691,  -5,   6,   0, -296, -110, -7300,  25,  23, 1991, 2000, 1035, 1054, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19191, 10525625, -40,  -2,  -6, -11,   5,   3, -1771, -10,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 676,   1,   6, 694,  -6,   4,   0, -296, -110, -7275,  25,  23, 1994, 2000, 1035, 1052, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19192, 10525750, -63,   0,  -6, -11,   5,   3, -1810,  -9,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 679,   0,   6, 697,  -7,   3,   0, -296, -110, -7251,  25,  23, 1999, 2000, 1035, 1048, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19193, 10525875, -85,   2,  -6, -11,   5,   3, -1849,  -7,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 683,  -1,   6, 700,  -8,   2,   0, -296, -110, -7227,  25,  23, 2000, 1993, 1035, 1041, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19194, 10526000, -107,   3,  -6, -11,   5,   3, -1887,  -4,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 686,  -2,   5, 702,  -8,   0,   0, -296, -110, -7202,  25,  23, 2000, 1984, 1038, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19195, 10526125, -128,   5,  -6, -11,   5,   3, -1923,   0,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 689,  -3,   4, 705,  -8,  -1,   0, -296, -110, -7177,  25,  23, 2000, 1975, 1047, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19196, 10526250, -148,   6,  -6, -12,   5,   3, -1955,   3,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 692,  -4,   3, 707,  -6,  -3,   0, -296, -110, -7152,  26,  23, 2000, 1966, 1056, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19197, 10526375, -166,   7,  -6, -12,   5,   3, -1983,   7,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 695,  -4,   2, 709,  -4,  -3,   0, -296, -110, -7128,  26,  22, 2000, 1960, 1064, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19198, 10526500, -184,   6,  -6, -12,   5,   3, -2007,   9,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 697,  -4,   2, 710,  -1,  -2,   0, -296, -110, -7103,  26,  22, 2000, 1956, 1069, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19199, 10526625, -201,   6,  -5, -12,   5,   3, -2025,  11,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 700,  -4,   1, 712,   2,  -1,   0, -296, -110, -7077,  26,  22, 2000, 1955, 1070, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19200, 10526750, -217,   4,  -5, -12,   5,   3, -2038,  11,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 702,  -3,   1, 714,   5,   1,   0, -296, -110, -7052,  26,  22, 2000, 1958, 1069, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19201, 10526875, -233,   3,  -5, -13,   5,   3, -2046,  10,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 704,  -2,   0, 716,   6,   2,   0, -296, -110, -7027,  26,  22, 2000, 1963, 1064, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19202, 10527000, -248,   1,  -4, -13,   5,   3, -2050,   7,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 707,  -1,   1, 719,   6,   4,   0, -296, -110, -7002,  26,  22, 2000, 1971, 1057, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19203, 10527125, -264,  -1,  -4, -13,   5,   3, -2051,   4,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 709,   1,   1, 722,   6,   5,   0, -296, -110, -6976,  26,  22, 2000, 1980, 1049, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19204, 10527250, -280,  -2,  -4, -14,   5,   3, -2049,   1,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 711,   1,   2, 725,   6,   6,   0, -296, -110, -6951,  26,  22, 2000, 1990, 1040, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19205, 10527375, -296,  -3,  -4, -14,   5,   3, -2046,  -3,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 714,   2,   2, 727,   5,   6,   0, -296, -110, -6925,  26,  22, 2000, 1999, 1035, 1039, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19206, 10527500, -313,  -4,  -4, -14,   5,   3, -2042,  -6,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 716,   3,   3, 730,   2,   6,   0, -287, -117, -6900,  26,  22, 1994, 2000, 1035, 1046, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19207, 10527625, -330,  -4,  -4, -15,   5,   3, -2038,  -9,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 719,   3,   3, 733,   0,   6,   0, -287, -117, -6874,  26,  22, 1989, 2000, 1035, 1051, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19208, 10527750, -347,  -3,  -4, -15,   5,   3, -2034, -10,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 721,   2,   4, 735,  -3,   5,   0, -287, -117, -6848,  26,  22, 1987, 2000, 1035, 1054, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19209, 10527875, -364,  -2,  -4, -16,   5,   3, -2031, -11,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 724,   2,   4, 737,  -5,   3,   0, -287, -117, -6822,  26,  21, 1988, 2000, 1035, 1053, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19210, 10528000, -381,  -1,  -4, -16,   5,   3, -2026, -10,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 726,   1,   4, 739,  -6,   2,   0, -287, -117, -6796,  26,  21, 1993, 2000, 1035, 1049, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19211, 10528125, -398,   1,  -4, -16,   5,   3, -2021,  -8,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 729,   0,   4, 741,  -7,   1,   0, -287, -117, -6770,  26,  21, 1999, 2000, 1035, 1043, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19212, 10528250, -414,   2,  -4, -17,   5,   3, -2015,  -6,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 731,  -2,   3, 743,  -8,   0,   0, -287, -117, -6744,  26,  21, 2000, 1993, 1035, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19213, 10528375, -429,   4,  -4, -17,   5,   3, -2008,  -3,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 733,  -3,   3, 744,  -8,  -2,   0, -287, -117, -6718,  26,  21, 2000, 1984, 1044, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19214, 10528500, -443,   5,  -4, -18,   5,   3, -1998,   1,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 735,  -3,   2, 746,  -8,  -3,   0, -287, -117, -6692,  26,  21, 2000, 1975, 1054, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19215, 10528625, -456,   7,  -4, -18,   5,   3, -1985,   5,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 737,  -4,   1, 747,  -8,  -4,   0, -287, -117, -6666,  26,  21, 2000, 1966, 1063, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19216, 10528750, -468,   7,  -4, -19,   5,   3, -1968,   8,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 739,  -5,   0, 748,  -7,  -6,   0, -287, -117, -6640,  27,  21, 2000, 1958, 1072, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19217, 10528875, -479,   8,  -3, -20,   5,   3, -1948,  12,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 741,  -5,  -1, 748,  -5,  -6,   0, -287, -117, -6614,  27,  21, 2000, 1952, 1079, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19218, 10529000, -489,   8,  -3, -20,   5,   3, -1924,  14,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 742,  -5,  -2, 749,  -2,  -6,   0, -287, -117, -6587,  27,  21, 2000, 1949, 1085, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19219, 10529125, -498,   7,  -3, -21,   5,   3, -1895,  16,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 743,  -5,  -2, 749,   1,  -5,   0, -287, -117, -6561,  27,  21, 2000, 1948, 1087, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19220, 10529250, -505,   6,  -2, -21,   5,   3, -1862,  16,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 744,  -4,  -3, 750,   4,  -3,   0, -287, -117, -6534,  27,  21, 2000, 1951, 1086, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19221, 10529375, -513,   4,  -2, -22,   5,   3, -1824,  14,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 745,  -3,  -3, 751,   6,  -1,   0, -287, -117, -6508,  27,  21, 2000, 1957, 1081, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19222, 10529500, -519,   2,  -1, -22,   5,   3, -1784,  12,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 746,  -2,  -3, 752,   6,   0,   0, -277, -124, -6482,  27,  21, 2000, 1966, 1074, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19223, 10529625, -526,   0,  -1, -23,   5,   3, -1741,   9,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 747,   0,  -2, 753,   6,   1,   0, -277, -124, -6455,  27,  21, 2000, 1976, 1066, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19224, 10529750, -533,  -1,  -1, -24,   5,   3, -1696,   5,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 748,   1,  -2, 754,   6,   2,   0, -277, -124, -6429,  27,  21, 2000, 1987, 1056, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19225, 10529875, -540,  -3,   0, -24,   5,   3, -1651,   0,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 749,   2,  -1, 755,   5,   2,   0, -277, -124, -6402,  27,  21, 2000, 1998, 1046, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19226, 10530000, -547,  -4,   0, -25,   5,   3, -1607,  -4,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 751,   2,  -1, 757,   4,   3,   0, -277, -124, -6375,  27,  21, 1992, 2000, 1036, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19227, 10530125, -554,  -4,   0, -26,   5,   3, -1563,  -7,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 752,   3,   0, 758,   3,   3,   0, -277, -124, -6349,  28,  21, 1984, 2000, 1035, 1042, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19228, 10530250, -562,  -4,   0, -26,   5,   3, -1521, -10,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 753,   3,   0, 759,   1,   3,   0, -277, -124, -6322,  28,  21, 1979, 2000, 1035, 1047, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19229, 10530375, -569,  -4,   0, -27,   5,   3, -1479, -12,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 754,   3,   1, 760,  -1,   2,   0, -277, -124, -6296,  28,  21, 1976, 2000, 1035, 1051, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19230, 10530500, -576,  -3,   0, -27,   5,   3, -1440, -13,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 755,   2,   1, 760,  -3,   2,   0, -277, -124, -6269,  28,  21, 1976, 2000, 1035, 1051, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19231, 10530625, -583,  -2,  -1, -28,   5,   3, -1401, -13,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 756,   1,   1, 761,  -5,   1,   0, -277, -124, -6242,  28,  21, 1979, 2000, 1035, 1049, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19232, 10530750, -590,   0,  -1, -29,   5,   3, -1363, -12,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 757,   0,   1, 762,  -7,  -1,   0, -277, -124, -6216,  28,  22, 1984, 2000, 1035, 1043, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19233, 10530875, -595,   2,  -1, -30,   5,   3, -1325,  -9,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 758,  -1,   1, 762,  -8,  -2,   0, -277, -124, -6189,  28,  22, 1992, 2000, 1035, 1036, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19234, 10531000, -600,   3,  -1, -30,   5,   3, -1287,  -6,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 758,  -2,   0, 761,  -9,  -3,   0, -277, -124, -6162,  28,  22, 2000, 1999, 1044, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19235, 10531125, -604,   5,  -1, -31,   5,   3, -1249,  -2,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 759,  -3,   0, 761,  -8,  -4,   0, -277, -124, -6136,  28,  22, 2000, 1989, 1054, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19236, 10531250, -608,   6,   0, -32,   5,   3, -1208,   2,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 759,  -4,  -1, 761,  -8,  -5,   0, -277, -124, -6109,  28,  22, 2000, 1979, 1064, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19237, 10531375, -610,   7,   0, -32,   5,   3, -1166,   6,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 760,  -5,  -2, 761,  -7,  -6,   0, -277, -124, -6082,  29,  22, 2000, 1970, 1074, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19238, 10531500, -611,   8,   0, -33,   5,   3, -1122,   9,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 760,  -5,  -2, 760,  -6,  -6,   0, -267, -131, -6056,  29,  22, 2000, 1963, 1082, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19239, 10531625, -611,   9,   0, -34,   6,   3, -1076,  12,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 760,  -6,  -3, 759,  -6,  -7,   0, -267, -131, -6029,  29,  22, 2000, 1957, 1089, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19240, 10531750, -611,   9,   1, -34,   6,   3, -1027,  15,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 760,  -6,  -4, 759,  -5,  -7,   0, -267, -131, -6003,  29,  22, 2000, 1953, 1094, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19241, 10531875, -609,   9,   1, -35,   6,   3, -975,  17,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 760,  -6,  -4, 758,  -4,  -7,   0, -267, -131, -5976,  29,  22, 2000, 1951, 1098, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19242, 10532000, -607,   8,   2, -36,   6,   3, -922,  18,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 759,  -5,  -5, 757,  -2,  -7,   0, -267, -131, -5949,  29,  22, 2000, 1950, 1100, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19243, 10532125, -604,   7,   2, -36,   6,   3, -866,  18,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 759,  -5,  -5, 756,   0,  -6,   0, -267, -131, -5923,  29,  22, 2000, 1953, 1100, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19244, 10532250, -601,   6,   2, -37,   6,   3, -807,  17,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 758,  -4,  -5, 755,   2,  -5,   0, -267, -131, -5896,  29,  22, 2000, 1957, 1097, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19245, 10532375, -597,   5,   3, -38,   6,   3, -748,  15,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 758,  -3,  -5, 754,   4,  -4,   0, -267, -131, -5870,  30,  22, 2000, 1964, 1092, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19246, 10532500, -593,   3,   3, -39,   6,   3, -688,  12,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 757,  -2,  -5, 754,   4,  -3,   0, -267, -131, -5843,  30,  23, 2000, 1972, 1085, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19247, 10532625, -589,   2,   3, -39,   6,   3, -628,   9,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 757,  -1,  -5, 754,   4,  -2,   0, -267, -131, -5817,  30,  23, 2000, 1982, 1077, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19248, 10532750, -585,   0,   4, -40,   6,   3, -570,   5,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 756,   0,  -4, 753,   3,  -1,   0, -267, -131, -5790,  30,  23, 2000, 1991, 1068, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19249, 10532875, -581,  -1,   4, -41,   6,   3, -512,   2,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 756,   0,  -4, 753,   2,  -1,   0, -267, -131, -5764,  30,  23, 2000, 2000, 1060, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19250, 10533000, -578,  -1,   4, -41,   6,   3, -456,  -2,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 755,   1,  -3, 752,   2,  -1,   0, -267, -131, -5738,  30,  23, 1992, 2000, 1053, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19251, 10533125, -574,  -2,   4, -42,   6,   3, -402,  -5,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 754,   1,  -3, 751,   1,  -1,   0, -267, -131, -5711,  30,  23, 1985, 2000, 1046, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19252, 10533250, -569,  -2,   4, -43,   6,   3, -349,  -7,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 754,   1,  -3, 750,   0,  -1,   0, -267, -131, -5685,  30,  23, 1980, 2000, 1041, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19253, 10533375, -565,  -2,   4, -43,   6,   3, -298,  -9,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 753,   1,  -2, 750,  -1,  -1,   0, -267, -131, -5659,  31,  23, 1977, 2000, 1038, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19254, 10533500, -561,  -1,   4, -44,   6,   3, -249, -10,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 753,   1,  -2, 749,  -3,  -1,   0, -257, -138, -5632,  31,  23, 1976, 2000, 1037, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19255, 10533625, -556,   0,   4, -44,   6,   3, -201, -10,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 752,   0,  -2, 748,  -4,  -2,   0, -257, -138, -5606,  31,  23, 1978, 2000, 1038, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19256, 10533750, -551,   1,   4, -45,   6,   3, -154, -10,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 751,  -1,  -2, 746,  -5,  -3,   0, -257, -138, -5580,  31,  23, 1981, 2000, 1042, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19257, 10533875, -545,   2,   4, -46,   6,   3, -108,  -8,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 750,  -1,  -2, 745,  -6,  -4,   0, -257, -138, -5554,  31,  24, 1986, 2000, 1046, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19258, 10534000, -539,   3,   4, -46,   6,   3, -63,  -6,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 749,  -2,  -2, 744,  -5,  -4,   0, -257, -138, -5528,  31,  24, 1992, 2000, 1052, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19259, 10534125, -531,   4,   4, -47,   6,   3, -18,  -4,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 748,  -3,  -3, 742,  -6,  -4,   0, -257, -138, -5502,  31,  24, 1998, 2000, 1058, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19260, 10534250, -524,   5,   4, -48,   6,   3,  28,  -2,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 747,  -3,  -3, 741,  -6,  -4,   0, -257, -138, -5476,  32,  24, 2000, 1996, 1065, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19261, 10534375, -516,   6,   4, -48,   6,   3,  73,   1,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 746,  -4,  -3, 739,  -7,  -5,   0, -257, -138, -5450,  32,  24, 2000, 1989, 1072, 1035, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19262, 10534500, -508,   6,   4, -49,   6,   3, 118,   4,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 745,  -4,  -3, 738,  -7,  -5,   0, -257, -138, -5424,  32,  24, 2000, 1983, 1167, 1124, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19263, 10534625, -499,   7,   4, -49,   6,   3, 164,   6,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 744,  -5,  -4, 736,  -7,  -6,   0, -257, -138, -5399,  32,  24, 2000, 1977, 1272, 1221, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19264, 10534750, -490,   8,   4, -50,   6,   3, 210,   9,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 742,  -5,  -4, 734,  -5,  -7,   0, -257, -138, -5373,  32,  24, 1975, 1947, 1353, 1297, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19265, 10534875, -479,   8,   4, -50,   6,   3, 257,  10,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 741,  -5,  -5, 731,  -4,  -7,   0, -257, -138, -5347,  32,  24, 1921, 1890, 1410, 1350, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19266, 10535000, -468,   8,   4, -51,   6,   3, 306,  12,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 739,  -5,  -5, 729,  -3,  -7,   0, -257, -138, -5322,  32,  25, 1865, 1832, 1469, 1406, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19267, 10535125, -456,   7,   5, -51,   6,   3, 355,  12,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 737,  -5,  -5, 727,  -3,  -6,   0, -257, -138, -5296,  32,  25, 1807, 1773, 1528, 1464, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19268, 10535250, -444,   7,   5, -52,   6,   3, 406,  13,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 735,  -4,  -5, 725,  -2,  -6,   0, -257, -138, -5271,  33,  25, 1746, 1713, 1589, 1524, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
19269, 10535375, -431,   6,   5, -52,   6,   3, 457,  12,   0,   0,   0, 500,   0,   0, 1630, 670,   0,   0, 630,   0, 733,  -4,  -6, 722,  -2,  -6,   0, -257, -138, -5246,  33,  25, 1683, 1652, 1650, 1587, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX, IDLE, 1, 1
