frame,time,rc0,rc1,rc2,rc4,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,vel_x,vel_y,vel_z,angvel_x,angvel_y,angvel_z,motorOut_1,motorOut_2,motorOut_3,motorOut_4
11347,2.8,0,0,0.3,0,2.3474,10.7671,-0.161918,0.000577969,0.00180069,0.99938,-0.0351512,2.61705,-11.8227,-0.0363975,0.00216337,-0.000753693,-0.00267444,0.31,0.304,0.284,0.242
11348,2.8,0,0,0.3,0,2.35002,10.7553,-0.161954,0.000577579,0.00179948,0.99938,-0.03515,2.61686,-11.8398,-0.0363404,0.00264702,-0.000656803,-0.00237889,0.314,0.296,0.292,0.238
11349,2.8,0,0,0.3,0,2.35264,10.7434,-0.161991,0.000577212,0.00179806,0.99938,-0.0351489,2.61667,-11.8569,-0.0362834,0.00301881,-0.000626488,-0.00214527,0.316,0.3,0.288,0.236
11350,2.8,0,0,0.3,0,2.35525,10.7315,-0.162027,0.000576867,0.00179648,0.99938,-0.0351478,2.61648,-11.874,-0.0362264,0.00329552,-0.000534327,-0.00199384,0.308,0.302,0.286,0.244
11351,2.8,0,0,0.3,0,2.35787,10.7196,-0.162063,0.00057658,0.0017948,0.99938,-0.0351468,2.61629,-11.8911,-0.0361694,0.00340629,-0.00039736,-0.00195936,0.308,0.302,0.286,0.244
11352,2.8,0,0,0.3,0,2.36049,10.7077,-0.162099,0.000576372,0.00179313,0.99938,-0.0351459,2.61609,-11.9082,-0.0361126,0.00331685,-0.000223555,-0.00199492,0.306,0.304,0.284,0.246
11353,2.8,0,0,0.3,0,2.3631,10.6958,-0.162135,0.000576242,0.00179152,0.99938,-0.0351449,2.6159,-11.9252,-0.0360558,0.0031454,-9.93913e-05,-0.00211195,0.312,0.3,0.288,0.24
11354,2.8,0,0,0.3,0,2.36572,10.6839,-0.162171,0.000576171,0.00179,0.999381,-0.0351437,2.6157,-11.9423,-0.035999,0.00297078,-3.43654e-06,-0.00236595,0.312,0.3,0.286,0.24
11355,2.8,0,0,0.3,0,2.36833,10.6719,-0.162207,0.000576136,0.00178855,0.999381,-0.0351425,2.6155,-11.9593,-0.0359424,0.00284572,4.4109e-05,-0.00277055,0.314,0.302,0.284,0.238
11356,2.8,0,0,0.3,0,2.37095,10.6599,-0.162243,0.000576122,0.00178717,0.999381,-0.0351409,2.6153,-11.9763,-0.0358858,0.00268295,8.1257e-05,-0.00332985,0.312,0.302,0.284,0.24
11357,2.8,0,0,0.3,0,2.37356,10.6479,-0.162279,0.000576118,0.00178589,0.999381,-0.0351391,2.6151,-11.9932,-0.0358292,0.00242478,5.30969e-05,-0.00399194,0.314,0.304,0.284,0.238
11358,2.8,0,0,0.3,0,2.37618,10.6359,-0.162315,0.000576076,0.00178477,0.999381,-0.0351369,2.6149,-12.0102,-0.0357727,0.00211002,-7.01303e-05,-0.00467418,0.312,0.306,0.28,0.24
11359,2.8,0,0,0.3,0,2.37879,10.6239,-0.16235,0.000575986,0.00178381,0.999381,-0.0351344,2.61469,-12.0271,-0.0357163,0.00176032,-0.000149763,-0.0053238,0.31,0.304,0.284,0.242
11360,2.8,0,0,0.3,0,2.38141,10.6119,-0.162386,0.000575863,0.00178304,0.999381,-0.0351316,2.61449,-12.0441,-0.0356599,0.00138698,-0.000249952,-0.00589039,0.314,0.298,0.288,0.238
11361,2.8,0,0,0.3,0,2.38402,10.5998,-0.162421,0.000575687,0.00178246,0.999381,-0.0351285,2.61428,-12.061,-0.0356035,0.000988628,-0.000385054,-0.00633695,0.314,0.302,0.286,0.238
11362,2.8,0,0,0.3,0,2.38664,10.5877,-0.162457,0.000575463,0.00178209,0.999381,-0.0351252,2.61407,-12.0778,-0.0355472,0.000560917,-0.000472688,-0.00671032,0.31,0.304,0.284,0.242
11363,2.8,0,0,0.3,0,2.38925,10.5756,-0.162493,0.000575203,0.00178196,0.999381,-0.0351218,2.61386,-12.0947,-0.0354909,3.66578e-05,-0.000564515,-0.00707414,0.31,0.306,0.28,0.242
11364,2.8,0,0,0.3,0,2.39186,10.5635,-0.162528,0.000574913,0.00178212,0.999381,-0.0351182,2.61365,-12.1116,-0.0354347,-0.000587479,-0.000634897,-0.00742283,0.308,0.308,0.28,0.244
11365,2.8,0,0,0.3,0,2.39448,10.5514,-0.162563,0.00057461,0.0017826,0.999382,-0.0351144,2.61343,-12.1284,-0.0353784,-0.00119933,-0.00065737,-0.00775631,0.312,0.304,0.284,0.24
11366,2.8,0,0,0.3,0,2.39709,10.5392,-0.162599,0.000574334,0.00178336,0.999382,-0.0351104,2.61322,-12.1452,-0.0353222,-0.00171656,-0.000568804,-0.0080627,0.308,0.304,0.284,0.244
11367,2.8,0,0,0.3,0,2.3997,10.5271,-0.162634,0.00057412,0.00178433,0.999382,-0.0351063,2.613,-12.162,-0.035266,-0.00209243,-0.000477452,-0.0083309,0.31,0.3,0.286,0.242
11368,2.8,0,0,0.3,0,2.40232,10.5149,-0.162669,0.000573937,0.00178547,0.999382,-0.0351021,2.61278,-12.1788,-0.0352098,-0.0023797,-0.000450585,-0.00858419,0.314,0.302,0.286,0.238
11369,2.8,0,0,0.3,0,2.40493,10.5027,-0.162704,0.000573761,0.00178673,0.999382,-0.0350977,2.61256,-12.1956,-0.0351536,-0.00259194,-0.0004555,-0.0088733,0.31,0.306,0.282,0.242
11370,2.8,0,0,0.3,0,2.40754,10.4905,-0.162739,0.000573583,0.00178807,0.999382,-0.0350932,2.61234,-12.2123,-0.0350974,-0.00272613,-0.000469783,-0.00924989,0.312,0.306,0.282,0.242
11371,2.8,0,0,0.3,0,2.41015,10.4783,-0.162774,0.000573401,0.00178947,0.999382,-0.0350885,2.61212,-12.229,-0.0350411,-0.00282937,-0.000484414,-0.00965723,0.312,0.306,0.282,0.24
11372,2.8,0,0,0.3,0,2.41277,10.466,-0.162809,0.000573199,0.0017909,0.999383,-0.0350836,2.6119,-12.2457,-0.0349849,-0.00287741,-0.000553858,-0.0100297,0.314,0.304,0.282,0.24
11373,2.8,0,0,0.3,0,2.41538,10.4538,-0.162844,0.000572964,0.00179234,0.999383,-0.0350785,2.61167,-12.2624,-0.0349286,-0.00285174,-0.000602742,-0.0103348,0.312,0.304,0.284,0.24
11374,2.8,0,0,0.3,0,2.41799,10.4415,-0.162879,0.000572715,0.00179376,0.999383,-0.0350733,2.61144,-12.2791,-0.0348724,-0.00277155,-0.000639607,-0.0105424,0.312,0.31,0.278,0.24
11375,2.8,0,0,0.3,0,2.4206,10.4292,-0.162914,0.000572441,0.00179512,0.999383,-0.035068,2.61121,-12.2958,-0.0348161,-0.00265158,-0.000661793,-0.0106454,0.312,0.306,0.282,0.24
11376,2.8,0,0,0.3,0,2.42321,10.4169,-0.162949,0.00057218,0.00179641,0.999383,-0.0350627,2.61098,-12.3124,-0.0347599,-0.00247553,-0.000600075,-0.0106452,0.314,0.306,0.282,0.238
11377,2.8,0,0,0.3,0,2.42582,10.4045,-0.162983,0.000571967,0.00179757,0.999384,-0.0350574,2.61075,-12.329,-0.0347036,-0.00215099,-0.00045541,-0.0104898,0.31,0.306,0.282,0.24
11378,2.8,0,0,0.3,0,2.42843,10.3922,-0.163018,0.000571841,0.00179851,0.999384,-0.0350522,2.61052,-12.3456,-0.0346473,-0.00165336,-0.000252511,-0.0101496,0.314,0.298,0.288,0.238
11379,2.8,0,0,0.3,0,2.43104,10.3798,-0.163053,0.0005718,0.00179917,0.999384,-0.0350473,2.61028,-12.3622,-0.0345911,-0.00104685,-5.32049e-05,-0.00961989,0.316,0.304,0.284,0.236
11380,2.8,0,0,0.3,0,2.43365,10.3675,-0.163087,0.00057185,0.0017995,0.999384,-0.0350427,2.61005,-12.3788,-0.0345348,-0.000372729,0.000130418,-0.00893931,0.314,0.302,0.284,0.238
11381,2.8,0,0,0.3,0,2.43626,10.3551,-0.163122,0.000571952,0.0017995,0.999384,-0.0350385,2.60981,-12.3954,-0.0344786,0.000261777,0.000227505,-0.00819413,0.312,0.304,0.284,0.24
11382,2.8,0,0,0.3,0,2.43887,10.3426,-0.163156,0.000572098,0.00179921,0.999384,-0.0350346,2.60957,-12.4119,-0.0344225,0.000801193,0.000348427,-0.00735964,0.308,0.306,0.282,0.244
11383,2.8,0,0,0.3,0,2.44148,10.3302,-0.163191,0.000572291,0.00179866,0.999384,-0.0350312,2.60933,-12.4284,-0.0343663,0.00127358,0.000459633,-0.00641506,0.31,0.298,0.29,0.242
11384,2.8,0,0,0.3,0,2.44409,10.3178,-0.163225,0.000572532,0.0017979,0.999385,-0.0350283,2.60908,-12.4449,-0.0343102,0.00169904,0.000578639,-0.00539824,0.31,0.304,0.284,0.24
11385,2.8,0,0,0.3,0,2.4467,10.3053,-0.163259,0.000572825,0.00179691,0.999385,-0.0350259,2.60884,-12.4614,-0.0342542,0.00216665,0.000693009,-0.00436671,0.316,0.296,0.292,0.236
11386,2.8,0,0,0.3,0,2.44931,10.2928,-0.163293,0.00057317,0.00179568,0.999385,-0.035024,2.60859,-12.4779,-0.0341982,0.00262571,0.000833571,-0.00343892,0.314,0.3,0.286,0.238
11387,2.8,0,0,0.3,0,2.45191,10.2803,-0.163327,0.000573576,0.00179423,0.999385,-0.0350225,2.60835,-12.4943,-0.0341422,0.00304858,0.0009467,-0.00263752,0.312,0.302,0.286,0.24
11388,2.8,0,0,0.3,0,2.45452,10.2678,-0.163362,0.000573991,0.0017926,0.999385,-0.0350214,2.6081,-12.5107,-0.0340864,0.00333058,0.000922638,-0.00195488,0.316,0.296,0.29,0.238
11389,2.8,0,0,0.3,0,2.45713,10.2553,-0.163396,0.000574385,0.00179089,0.999385,-0.0350206,2.60785,-12.5271,-0.0340306,0.00341173,0.000884173,-0.00136389,0.308,0.308,0.28,0.244
11390,2.8,0,0,0.3,0,2.45974,10.2428,-0.16343,0.000574742,0.00178918,0.999385,-0.0350201,2.6076,-12.5435,-0.0339748,0.00337007,0.000768981,-0.000847337,0.314,0.296,0.292,0.24
11391,2.8,0,0,0.3,0,2.46235,10.2302,-0.163463,0.000575018,0.00178754,0.999385,-0.0350198,2.60735,-12.5599,-0.0339192,0.00314065,0.000584871,-0.000430758,0.308,0.304,0.284,0.244
11392,2.8,0,0,0.3,0,2.46495,10.2176,-0.163497,0.000575209,0.00178605,0.999385,-0.0350197,2.60709,-12.5763,-0.0338636,0.00284188,0.000409859,-7.73653e-05,0.31,0.298,0.288,0.242
11393,2.8,0,0,0.3,0,2.46756,10.205,-0.163531,0.000575322,0.00178472,0.999385,-0.0350197,2.60684,-12.5926,-0.033808,0.0024793,0.000265399,0.000158525,0.316,0.298,0.288,0.238
11394,2.8,0,0,0.3,0,2.47017,10.1924,-0.163565,0.000575396,0.00178359,0.999385,-0.0350198,2.60658,-12.6089,-0.0337526,0.00206935,0.000179521,0.00023678,0.308,0.308,0.28,0.244
11395,2.8,0,0,0.3,0,2.47277,10.1798,-0.163599,0.000575394,0.00178267,0.999385,-0.0350199,2.60632,-12.6252,-0.0336971,0.00164044,-4.97574e-05,0.00014311,0.318,0.296,0.292,0.234
11396,2.8,0,0,0.3,0,2.47538,10.1672,-0.163632,0.000575285,0.00178201,0.999385,-0.0350199,2.60606,-12.6415,-0.0336417,0.00106205,-0.00025006,-9.24414e-05,0.306,0.312,0.276,0.246
11397,2.8,0,0,0.3,0,2.47798,10.1545,-0.163666,0.000575115,0.00178166,0.999385,-0.0350198,2.6058,-12.6578,-0.0335864,0.000461505,-0.000362271,-0.000380585,0.312,0.298,0.29,0.24
11398,2.8,0,0,0.3,0,2.48059,10.1418,-0.163699,0.000574903,0.00178162,0.999385,-0.0350195,2.60554,-12.6741,-0.0335311,-0.000235546,-0.000448645,-0.00071496,0.31,0.306,0.282,0.242
11399,2.8,0,0,0.3,0,2.4832,10.1291,-0.163733,0.000574712,0.00178194,0.999385,-0.0350191,2.60528,-12.6903,-0.0334758,-0.000911084,-0.000366123,-0.00105166,0.306,0.308,0.28,0.246
11400,2.8,0,0,0.3,0,2.4858,10.1164,-0.163766,0.00057457,0.00178258,0.999385,-0.0350184,2.60501,-12.7065,-0.0334206,-0.00153399,-0.000293946,-0.00142871,0.314,0.298,0.29,0.238
11401,2.8,0,0,0.3,0,2.4884,10.1037,-0.1638,0.000574497,0.00178353,0.999385,-0.0350176,2.60474,-12.7227,-0.0333653,-0.00216569,-0.000149779,-0.00184687,0.304,0.314,0.276,0.246
11402,2.8,0,0,0.3,0,2.49101,10.091,-0.163833,0.000574506,0.00178476,0.999385,-0.0350166,2.60448,-12.7389,-0.0333101,-0.00268153,-2.5956e-06,-0.00229389,0.314,0.294,0.294,0.238
11403,2.8,0,0,0.3,0,2.49361,10.0782,-0.163866,0.000574638,0.00178624,0.999385,-0.0350153,2.60421,-12.7551,-0.0332548,-0.0031854,0.000307154,-0.0028055,0.306,0.31,0.278,0.244
11404,2.8,0,0,0.3,0,2.49622,10.0654,-0.163899,0.000574971,0.00178793,0.999385,-0.0350137,2.60394,-12.7712,-0.0331996,-0.00352575,0.000703212,-0.00332605,0.312,0.304,0.284,0.24
11405,2.8,0,0,0.3,0,2.49882,10.0526,-0.163933,0.000575465,0.00178974,0.999385,-0.0350119,2.60367,-12.7873,-0.0331443,-0.00379119,0.000960776,-0.0039008,0.316,0.306,0.282,0.236
11406,2.8,0,0,0.3,0,2.50142,10.0398,-0.163966,0.000576083,0.00179169,0.999385,-0.0350098,2.60339,-12.8035,-0.033089,-0.00400694,0.00116021,-0.00451771,0.304,0.316,0.272,0.25
11407,2.8,0,0,0.3,0,2.50403,10.027,-0.163999,0.000576739,0.0017937,0.999385,-0.0350074,2.60312,-12.8196,-0.0330337,-0.00414198,0.00113402,-0.00511747,0.318,0.296,0.29,0.234
11408,2.8,0,0,0.3,0,2.50663,10.0142,-0.164032,0.000577361,0.0017958,0.999385,-0.0350047,2.60284,-12.8356,-0.0329784,-0.00431338,0.0010457,-0.0056363,0.306,0.316,0.272,0.246
11409,2.8,0,0,0.3,0,2.50923,10.0013,-0.164065,0.000577906,0.00179794,0.999385,-0.0350018,2.60256,-12.8517,-0.032923,-0.00426478,0.000799054,-0.00602181,0.318,0.294,0.292,0.236
11410,2.8,0,0,0.3,0,2.51184,9.98847,-0.164097,0.000578293,0.00180001,0.999386,-0.0349987,2.60229,-12.8677,-0.0328677,-0.0040979,0.000488243,-0.00631345,0.312,0.31,0.278,0.242
11411,2.8,0,0,0.3,0,2.51444,9.97558,-0.16413,0.000578536,0.00180196,0.999386,-0.0349955,2.60201,-12.8838,-0.0328123,-0.00374616,0.000199743,-0.0064545,0.306,0.308,0.278,0.248
11412,2.8,0,0,0.3,0,2.51704,9.96268,-0.164163,0.000578583,0.00180371,0.999386,-0.0349922,2.60172,-12.8998,-0.0327569,-0.00330842,-0.000219741,-0.00652446,0.318,0.294,0.294,0.234
11413,2.8,0,0,0.3,0,2.51964,9.94977,-0.164196,0.000578455,0.00180526,0.999386,-0.034989,2.60144,-12.9158,-0.0327015,-0.00291018,-0.000478158,-0.00655211,0.306,0.316,0.272,0.246
11414,2.8,0,0,0.3,0,2.52224,9.93684,-0.164228,0.000578191,0.00180657,0.999386,-0.0349857,2.60116,-12.9317,-0.0326461,-0.00236769,-0.000745032,-0.00656204,0.324,0.292,0.294,0.23
11415,2.8,0,0,0.3,0,2.52484,9.92389,-0.164261,0.000577824,0.00180763,0.999386,-0.0349824,2.60087,-12.9477,-0.0325907,-0.00188206,-0.000846701,-0.00663367,0.306,0.316,0.272,0.246
11416,2.8,0,0,0.3,0,2.52744,9.91093,-0.164293,0.00057744,0.00180842,0.999386,-0.0349791,2.60058,-12.9636,-0.0325353,-0.00127808,-0.000836181,-0.0066632,0.312,0.3,0.288,0.24
11417,2.8,0,0,0.3,0,2.53004,9.89795,-0.164326,0.000577044,0.0018089,0.999386,-0.0349758,2.60029,-12.9796,-0.0324799,-0.000699809,-0.00080655,-0.00662076,0.316,0.304,0.284,0.236
11418,2.8,0,0,0.3,0,2.53264,9.88495,-0.164358,0.000576692,0.0018091,0.999386,-0.0349725,2.6,-12.9955,-0.0324245,-8.08034e-05,-0.000672859,-0.00645655,0.306,0.312,0.276,0.246
11419,2.8,0,0,0.3,0,2.53524,9.87194,-0.164391,0.000576364,0.00180894,0.999387,-0.0349694,2.59971,-13.0114,-0.0323692,0.0006508,-0.000655863,-0.00624075,0.326,0.286,0.3,0.226
11420,2.8,0,0,0.3,0,2.53784,9.85891,-0.164423,0.000576046,0.00180845,0.999387,-0.0349663,2.59942,-13.0272,-0.0323139,0.00129331,-0.000570409,-0.00599886,0.306,0.316,0.272,0.246
11421,2.8,0,0,0.3,0,2.54044,9.84587,-0.164455,0.000575738,0.0018076,0.999387,-0.0349634,2.59913,-13.0431,-0.0322586,0.0020298,-0.000608743,-0.00569513,0.322,0.288,0.298,0.232
11422,2.8,0,0,0.3,0,2.54304,9.83281,-0.164487,0.000575365,0.00180644,0.999387,-0.0349607,2.59883,-13.0589,-0.0322034,0.00256369,-0.00070937,-0.00540312,0.312,0.312,0.276,0.24
11423,2.8,0,0,0.3,0,2.54564,9.81974,-0.16452,0.000574936,0.00180504,0.999387,-0.0349581,2.59853,-13.0747,-0.0321483,0.00303417,-0.000848803,-0.00503934,0.308,0.308,0.278,0.246
11424,2.8,0,0,0.3,0,2.54824,9.80665,-0.164552,0.000574392,0.00180343,0.999387,-0.0349557,2.59824,-13.0905,-0.0320932,0.00338012,-0.00106915,-0.00466029,0.322,0.294,0.294,0.23
11425,2.8,0,0,0.3,0,2.55084,9.79354,-0.164584,0.000573783,0.00180171,0.999387,-0.0349535,2.59794,-13.1063,-0.0320382,0.00354265,-0.00112116,-0.00422252,0.302,0.316,0.27,0.252
11426,2.8,0,0,0.3,0,2.55343,9.78042,-0.164616,0.000573119,0.00179989,0.999387,-0.0349515,2.59764,-13.1221,-0.0319832,0.00379544,-0.00129286,-0.00369565,0.324,0.288,0.298,0.23
11427,2.8,0,0,0.3,0,2.55603,9.76728,-0.164648,0.000572382,0.00179799,0.999387,-0.0349498,2.59733,-13.1378,-0.0319283,0.00389455,-0.00135383,-0.00313307,0.304,0.314,0.274,0.246
11428,2.8,0,0,0.3,0,2.55863,9.75412,-0.16468,0.000571612,0.00179601,0.999387,-0.0349484,2.59703,-13.1536,-0.0318735,0.00410391,-0.00147669,-0.00249942,0.314,0.29,0.296,0.24
11429,2.8,0,0,0.3,0,2.56122,9.74096,-0.164711,0.000570768,0.00179394,0.999387,-0.0349474,2.59673,-13.1693,-0.0318188,0.00425509,-0.00156525,-0.00187102,0.316,0.3,0.288,0.236
11430,2.8,0,0,0.3,0,2.56382,9.72777,-0.164743,0.000569927,0.00179181,0.999387,-0.0349467,2.59642,-13.185,-0.0317641,0.00436644,-0.00152112,-0.00123537,0.304,0.31,0.276,0.248
11431,2.8,0,0,0.3,0,2.56642,9.71457,-0.164775,0.000569061,0.00178963,0.999387,-0.0349462,2.59611,-13.2007,-0.0317096,0.00442861,-0.0016215,-0.000713725,0.324,0.288,0.3,0.228
11432,2.8,0,0,0.3,0,2.56901,9.70135,-0.164807,0.000568171,0.0017875,0.999387,-0.034946,2.5958,-13.2163,-0.0316551,0.00420742,-0.001624,-0.00034065,0.302,0.316,0.272,0.25
11433,2.8,0,0,0.3,0,2.57161,9.68812,-0.164838,0.000567283,0.00178549,0.999387,-0.034946,2.59549,-13.232,-0.0316007,0.00397684,-0.00165218,-3.55924e-05,0.318,0.286,0.3,0.236
11434,2.8,0,0,0.3,0,2.5742,9.67487,-0.16487,0.000566384,0.00178366,0.999387,-0.0349461,2.59518,-13.2476,-0.0315463,0.00350715,-0.00166299,0.000179263,0.306,0.31,0.278,0.244
11435,2.8,0,0,0.3,0,2.5768,9.66161,-0.164901,0.000565498,0.00178208,0.999387,-0.0349462,2.59487,-13.2632,-0.031492,0.00301067,-0.00169399,0.000380827,0.306,0.304,0.282,0.246
11436,2.8,0,0,0.3,0,2.57939,9.64833,-0.164933,0.000564556,0.00178076,0.999387,-0.0349465,2.59456,-13.2788,-0.0314378,0.00241702,-0.00185434,0.000461209,0.32,0.298,0.29,0.23
11437,2.8,0,0,0.3,0,2.58199,9.63504,-0.164964,0.000563594,0.00177979,0.999388,-0.0349467,2.59424,-13.2944,-0.0313837,0.00170572,-0.00184115,0.00042615,0.304,0.316,0.272,0.248
11438,2.8,0,0,0.3,0,2.58458,9.62173,-0.164995,0.000562633,0.00177914,0.999388,-0.0349469,2.59392,-13.3099,-0.0313296,0.00110557,-0.00191111,0.000304605,0.322,0.288,0.3,0.23
11439,2.8,0,0,0.3,0,2.58717,9.6084,-0.165027,0.000561692,0.00177882,0.999388,-0.034947,2.59361,-13.3255,-0.0312755,0.000361077,-0.00176529,0.000153637,0.304,0.316,0.272,0.248
11440,2.8,0,0,0.3,0,2.58977,9.59506,-0.165058,0.000560881,0.00177886,0.999388,-0.0349471,2.59329,-13.341,-0.0312215,-0.000304599,-0.00153425,7.80533e-05,0.314,0.296,0.29,0.238
11441,2.8,0,0,0.3,0,2.59236,9.58171,-0.165089,0.000560172,0.00177925,0.999388,-0.0349471,2.59297,-13.3565,-0.0311675,-0.00107548,-0.00136658,-1.87503e-05,0.312,0.304,0.286,0.238
11442,2.8,0,0,0.3,0,2.59495,9.56833,-0.16512,0.000559565,0.00178003,0.999388,-0.0349471,2.59265,-13.372,-0.0311135,-0.0018432,-0.00121029,-0.000101088,0.304,0.306,0.282,0.246
11443,2.8,0,0,0.3,0,2.59755,9.55495,-0.165151,0.000559024,0.00178116,0.999388,-0.034947,2.59232,-13.3875,-0.0310595,-0.00254523,-0.00111778,-0.000197414,0.318,0.294,0.294,0.232
11444,2.8,0,0,0.3,0,2.60014,9.54154,-0.165182,0.000558595,0.00178267,0.999388,-0.0349468,2.592,-13.4029,-0.0310056,-0.00331873,-0.000814503,-0.000324629,0.296,0.32,0.268,0.256
11445,2.8,0,0,0.3,0,2.60273,9.52812,-0.165213,0.000558342,0.00178453,0.999388,-0.0349466,2.59168,-13.4184,-0.0309516,-0.00397175,-0.000521252,-0.000497878,0.314,0.296,0.292,0.24
11446,2.8,0,0,0.3,0,2.60532,9.51469,-0.165244,0.000558234,0.00178672,0.999388,-0.0349463,2.59135,-13.4338,-0.0308976,-0.00468867,-0.000253195,-0.000762627,0.306,0.314,0.274,0.246
11447,2.8,0,0,0.3,0,2.60791,9.50124,-0.165275,0.000558246,0.00178922,0.999388,-0.0349458,2.59102,-13.4492,-0.0308435,-0.00517353,-0.000107422,-0.0010781,0.314,0.3,0.286,0.238
11448,2.8,0,0,0.3,0,2.6105,9.48778,-0.165306,0.000558286,0.00179187,0.999388,-0.0349452,2.59069,-13.4646,-0.0307895,-0.0054126,-0.000100092,-0.00150383,0.316,0.3,0.288,0.234
11449,2.8,0,0,0.3,0,2.61309,9.4743,-0.165336,0.000558362,0.00179459,0.999388,-0.0349443,2.59036,-13.4799,-0.0307354,-0.00541564,-5.88619e-06,-0.00197215,0.304,0.312,0.276,0.248
11450,2.8,0,0,0.3,0,2.61568,9.4608,-0.165367,0.000558452,0.00179724,0.999388,-0.0349432,2.59003,-13.4953,-0.0306813,-0.00520719,-8.6575e-06,-0.00244772,0.318,0.298,0.29,0.234
11451,2.8,0,0,0.3,0,2.61827,9.44729,-0.165398,0.000558577,0.0017998,0.999388,-0.0349418,2.5897,-13.5106,-0.0306272,-0.00504654,0.000144272,-0.00292013,0.304,0.32,0.268,0.248
11452,2.8,0,0,0.3,0,2.62086,9.43377,-0.165428,0.000558778,0.00180223,0.999388,-0.0349402,2.58936,-13.5259,-0.030573,-0.00472936,0.000277949,-0.00337087,0.314,0.3,0.288,0.238
11453,2.8,0,0,0.3,0,2.62345,9.42022,-0.165459,0.000559027,0.00180449,0.999388,-0.0349384,2.58903,-13.5412,-0.0305188,-0.00435965,0.000379479,-0.00383011,0.312,0.306,0.282,0.238
11454,2.8,0,0,0.3,0,2.62604,9.40667,-0.165489,0.000559341,0.00180651,0.999388,-0.0349364,2.58869,-13.5565,-0.0304646,-0.0037931,0.000552781,-0.00420111,0.308,0.306,0.28,0.244
11455,2.8,0,0,0.3,0,2.62863,9.3931,-0.16552,0.000559728,0.00180818,0.999388,-0.0349342,2.58835,-13.5718,-0.0304103,-0.0030228,0.000722293,-0.00451067,0.316,0.3,0.286,0.236
11456,2.8,0,0,0.3,0,2.63122,9.37951,-0.16555,0.000560187,0.00180944,0.999388,-0.0349319,2.58802,-13.587,-0.0303561,-0.0021607,0.000877687,-0.00477876,0.308,0.312,0.274,0.244
11457,2.8,0,0,0.3,0,2.6338,9.36591,-0.16558,0.000560645,0.00181021,0.999388,-0.0349295,2.58767,-13.6022,-0.0303019,-0.0010874,0.000810969,-0.00499924,0.318,0.296,0.29,0.236
11458,2.8,0,0,0.3,0,2.63639,9.35229,-0.165611,0.000561023,0.00181042,0.999388,-0.0349269,2.58733,-13.6175,-0.0302477,3.55832e-05,0.000654431,-0.00520249,0.312,0.308,0.28,0.24
11459,2.8,0,0,0.3,0,2.63898,9.33866,-0.165641,0.000561283,0.00181006,0.999388,-0.0349243,2.58699,-13.6327,-0.0301935,0.00124197,0.000421893,-0.00533217,0.318,0.3,0.286,0.234
11460,2.8,0,0,0.3,0,2.64156,9.32501,-0.165671,0.000561392,0.0018091,0.999388,-0.0349216,2.58665,-13.6478,-0.0301394,0.00239931,0.000180107,-0.00542425,0.318,0.3,0.286,0.234
11461,2.8,0,0,0.3,0,2.64415,9.31135,-0.165701,0.000561392,0.0018076,0.999388,-0.0349189,2.5863,-13.663,-0.0300853,0.00345787,8.02205e-06,-0.00545406,0.312,0.3,0.286,0.242
11462,2.8,0,0,0.3,0,2.64674,9.29767,-0.165731,0.000561261,0.0018056,0.999388,-0.0349162,2.58595,-13.6781,-0.0300313,0.00440334,-0.000237475,-0.00539654,0.316,0.298,0.29,0.236
11463,2.8,0,0,0.3,0,2.64932,9.28397,-0.165761,0.000560984,0.00180319,0.999389,-0.0349136,2.58561,-13.6933,-0.0299774,0.00512959,-0.000527278,-0.00525272,0.31,0.306,0.282,0.242
11464,2.8,0,0,0.3,0,2.65191,9.27027,-0.165791,0.000560548,0.00180048,0.999389,-0.034911,2.58526,-13.7084,-0.0299235,0.00568335,-0.000809008,-0.00508888,0.312,0.302,0.284,0.24
11465,2.8,0,0,0.3,0,2.65449,9.25654,-0.165821,0.000560004,0.00179756,0.999389,-0.0349085,2.58491,-13.7235,-0.0298698,0.00597699,-0.000941869,-0.00497622,0.312,0.302,0.286,0.24
11466,2.8,0,0,0.3,0,2.65708,9.2428,-0.165851,0.000559414,0.00179455,0.999389,-0.034906,2.58456,-13.7385,-0.0298161,0.00608389,-0.00100855,-0.00489253,0.314,0.298,0.288,0.238
11467,2.8,0,0,0.3,0,2.65966,9.22905,-0.16588,0.000558766,0.00179152,0.999389,-0.0349036,2.5842,-13.7536,-0.0297626,0.00609856,-0.0011655,-0.00483753,0.314,0.3,0.288,0.238
11468,2.8,0,0,0.3,0,2.66224,9.21528,-0.16591,0.000558036,0.00178851,0.999389,-0.0349012,2.58385,-13.7687,-0.0297091,0.00603091,-0.00133,-0.00483882,0.316,0.302,0.286,0.236
11469,2.8,0,0,0.3,0,2.66483,9.2015,-0.16594,0.000557238,0.00178557,0.999389,-0.0348988,2.58349,-13.7837,-0.0296558,0.00584634,-0.00142541,-0.00490796,0.314,0.31,0.278,0.238
11470,2.8,0,0,0.3,0,2.66741,9.1877,-0.165969,0.000556438,0.00178276,0.999389,-0.0348963,2.58314,-13.7987,-0.0296025,0.00548855,-0.00139779,-0.00502633,0.316,0.306,0.282,0.234
